user_id,toponym_text,is_travel,dist_from_home,human_answer,gcn_answer,gcn_correct,dist_answer,dist_correct,pop_answer,pop_correct
user_192f2b0f,Miami,True,1758.7649681718992,Miami (FL),Miami (FL),True,Miami (FL),True,Miami (FL),True
user_19f70549,Atlanta,True,1200.4153422146987,Atlanta (GA),Atlanta (MI),False,Atlanta (MI),False,Atlanta (GA),True
user_1ada5d12,Newburgh,False,6.897072177208035,Newburgh (NY),Newburgh (NY),True,Newburgh (NY),True,Newburgh (NY),True
user_1b3d292e,Boston,True,303.36045206069485,Boston (MA),Boston (MA),True,Boston (MA),True,Boston (MA),True
user_1b463262,San Diego,False,8.32541510606309,San Diego (CA),San Diego (CA),True,San Diego (CA),True,San Diego (CA),True
user_1b61c9b9,Atlanta,True,1200.0885313762903,Atlanta (GA),Atlanta (MI),False,Atlanta (MI),False,Atlanta (GA),True
user_1bad49c0,Harlem,False,27.85345764388163,Harlem (NY),Harlem (NY),True,Harlem (NY),True,Harlem (NY),True
user_1bb3825e,Harlem,False,1.3319379394359836,Harlem (NY),Harlem (NY),True,Harlem (NY),True,Harlem (NY),True
user_1c6ba587,Atlanta,True,695.3591476839252,Atlanta (GA),Atlanta (GA),True,Atlanta (IL),False,Atlanta (GA),True
user_1dd18c66,Harlem,True,982.2227513954616,Harlem (NY),Harlem (GA),False,Harlem (GA),False,Harlem (NY),True
user_1dd258bc,Atlanta,True,940.7801188994775,Atlanta (GA),Atlanta (IL),False,Atlanta (IL),False,Atlanta (GA),True
user_1df16b0d,Miami,True,1647.2595201042855,Miami (FL),Miami (FL),True,Miami (FL),True,Miami (FL),True
user_1ea31c40,Brooklyn,False,11.708488955338058,Brooklyn (NY),Brooklyn (NY),True,Brooklyn (NY),True,Brooklyn (NY),True
user_1f45fe10,Harlem,False,1.619652230200747,Harlem (NY),Harlem (NY),True,Harlem (NY),True,Harlem (NY),True
user_1fcf1cf9,Brooklyn,False,2.095856713189969,Brooklyn (NY),Brooklyn (NY),True,Brooklyn (NY),True,Brooklyn (NY),True
user_1fe04650,Miami,True,344.6623996643623,Miami (FL),Miami (OK),False,Miami (FL),True,Miami (FL),True
user_20c5df26,Harlem,False,15.008123225793979,Harlem (NY),Harlem (NY),True,Harlem (NY),True,Harlem (NY),True
user_20cb19d7,Syracuse,True,464.57472647097137,Syracuse (NY),Syracuse (NY),True,Syracuse (NY),True,Syracuse (NY),True
user_20cbbafe,Belleville,False,8.308153486375808,Belleville (MI),Belleville (MI),True,Belleville (MI),True,Belleville (MI),True
user_212f6e96,Boston,True,1508.4653579901267,Boston (MA),Boston (GA),False,Boston (GA),False,Boston (MA),True
user_2132651a,Brooklyn,True,3960.5981347931242,Brooklyn (NY),Brooklyn (IA),False,Brooklyn (IA),False,Brooklyn (NY),True
user_216b9538,Miami,True,981.4354438004242,Miami (FL),Miami (FL),True,Miami (FL),True,Miami (FL),True
user_23d3fa45,Memphis,True,792.6051258831379,Memphis (TN),Memphis (TX),False,Memphis (TX),False,Memphis (TN),True
user_23f6207a,Brooklyn,False,20.393156032099725,Brooklyn (NY),Brooklyn (OH),False,Brooklyn (NY),True,Brooklyn (NY),True
user_2463008c,College Park,False,7.641525188056942,College Park (MD),College Park (GA),False,College Park (MD),True,College Park (GA),False
user_26d90802,Miami,True,1076.7945325982291,Miami (FL),Miami (OK),False,Miami (OK),False,Miami (FL),True
user_26ebf133,Boston,False,7.251001713391364,Boston (MA),Boston (MA),True,Boston (MA),True,Boston (MA),True
user_2782049d,Miami,True,1735.2632636586652,Miami (FL),Miami (FL),True,Miami (FL),True,Miami (FL),True
user_27820aba,Maywood,False,40.103734996135394,Maywood (IL),Maywood (IL),True,Maywood (IL),True,Maywood (IL),True
user_27b53ad4,Boston,True,571.0728407660702,Boston (MA),Boston (NY),False,Boston (NY),False,Boston (MA),True
user_286d407a,Atlanta,False,2.054614356384391,Atlanta (GA),Atlanta (GA),True,Atlanta (GA),True,Atlanta (GA),True
user_28f90bd2,Auburn,False,269.25867825427116,Auburn (AL),Auburn (GA),False,Auburn (AL),True,Auburn (AL),True
user_292905b2,Lawrenceville,True,829.7466201633197,Lawrenceville (GA),Lawrenceville (IL),False,Lawrenceville (NJ),False,Lawrenceville (NJ),False
user_296ba2be,Harlem,False,11.591271941450774,Harlem (NY),Harlem (NY),True,Harlem (NY),True,Harlem (NY),True
user_29b9cbf6,Charlotte,False,34.25526649661994,Charlotte (NC),Charlotte (NC),True,Charlotte (NC),True,Charlotte (NC),True
user_29df92fa,Brooklyn,True,2236.672028613018,Brooklyn (NY),Brooklyn (MD),False,Brooklyn (IA),False,Brooklyn (NY),True
user_2ac3017f,Washington,True,409.4314716380531,Washington (UT),Washington (IL),False,Washington (UT),True,Washington (CT),False
user_2b0c5e38,Manhattan,True,2533.8943915787227,Manhattan (NY),Manhattan (KS),False,Manhattan (KS),False,Manhattan (NY),True
user_2c407267,Columbus,False,163.98901893202364,Columbus (OH),Columbus (NJ),False,Columbus (OH),True,Columbus (MT),False
user_2cd0bf7f,Lawndale,False,23.400810545557047,Lawndale (CA),Lawndale (CA),True,Lawndale (CA),True,Lawndale (CA),True
user_2de4b0fb,newark,False,7.2996054251657725,Newark (NJ),Newark (NJ),True,Newark (NJ),True,Newark (NJ),True
user_2eb68504,Charlotte,False,3.485547344696457,Charlotte (NC),Charlotte (TX),False,Charlotte (NC),True,Charlotte (NC),True
user_2f49b702,Richmond,False,0.8664220598456281,Richmond (VA),Richmond (VA),True,Richmond (VA),True,Richmond (VA),True
user_2f8bbecc,Melbourne,False,257.9270921181192,Melbourne (FL),Melbourne (FL),True,Melbourne (FL),True,Melbourne (AR),False
user_324e16b9,Morgantown,False,266.4761866417664,Morgantown (WV),Morgantown (WV),True,Morgantown (WV),True,Morgantown (WV),True
user_32557fc1,miami,True,1754.112113843413,Miami (FL),Miami (FL),True,Miami (FL),True,Miami (FL),True
user_325a147d,upland,False,1.3787354132685914,Upland (CA),Upland (CA),True,Upland (CA),True,Upland (CA),True
user_33e63ace,Baltimore,False,8.309365796940538,Baltimore (MD),Baltimore (MD),True,Baltimore (MD),True,Baltimore (MD),True
user_33e8dc8e,Harlem,False,0.867189143183619,Harlem (NY),Harlem (NY),True,Harlem (NY),True,Harlem (NY),True
user_34608923,Boston,False,151.5628362813219,Boston (MA),Boston (NY),False,Boston (MA),True,Boston (MA),True
user_34c0876f,Riverside,False,88.42952522050467,Riverside (CA),Riverside (CA),True,Riverside (CA),True,Riverside (CA),True
user_350cd58e,Miami,True,1641.5400766563876,Miami (FL),Miami (FL),True,Miami (FL),True,Miami (FL),True
user_35c9a8bc,Fayetteville,False,141.06917436083788,Fayetteville (NC),Fayetteville (NC),True,Fayetteville (NC),True,Fayetteville (NC),True
user_361d185d,Louisville,True,656.2265898163757,Louisville (KY),Louisville (GA),False,Louisville (MS),False,Louisville (MS),False
user_361e6af5,Denver,False,4.7681111561689935,Denver (CO),Denver (NC),False,Denver (CO),True,Denver (CO),True
user_3646d71a,Atlanta,False,68.47634690616856,Atlanta (GA),Atlanta (GA),True,Atlanta (GA),True,Atlanta (GA),True
user_3680708d,Miami,True,1305.1857294370568,Miami (FL),Miami (FL),True,Miami (FL),True,Miami (FL),True
user_36ee45f9,Astoria,False,4.416188698178979,Astoria (NY),Astoria (NY),True,Astoria (NY),True,Astoria (NY),True
user_3b191d70,Selma,True,1419.3480502855261,Selma (AL),Selma (NC),False,Selma (NC),False,Selma (NC),False
user_3c3f837e,Westlake,True,516.115209593097,Westlake (OH),Westlake (OH),True,Westlake (OH),True,Westlake (OH),True
user_3c646e37,Brooklyn,False,6.900613338795828,Brooklyn (NY),Brooklyn (NY),True,Brooklyn (NY),True,Brooklyn (NY),True
user_3ca05352,Berea,False,10.769291589727162,Berea (OH),Berea (OH),True,Berea (OH),True,Berea (OH),True
user_3cc9c070,Brooklyn,False,5.091110484081516,Brooklyn (NY),Brooklyn (NY),True,Brooklyn (NY),True,Brooklyn (NY),True
user_207d96b2,Sunset,True,2501.5147273932644,Sunset (LA),Sunset (UT),False,Sunset (UT),False,Sunset (UT),False
user_306796d1,Holland,True,652.932170798874,Holland (OH),Holland (NY),False,Holland (OH),True,Holland (OH),True
user_3d07697f,Toledo,False,5.098329776381269,Toledo (OH),Toledo (OH),True,Toledo (OH),True,Toledo (OH),True
user_3d37f6e4,Washington,False,11.382808627882905,Washington (DC),Washington (NJ),False,Washington (DC),True,Washington (CT),False
user_3d8ffebb,Denver,True,1264.2042136055904,Denver (CO),Denver (CO),True,Denver (CO),True,Denver (CO),True
user_3dd104e2,MIAMI,True,1759.6049110957251,Miami (FL),Miami (FL),True,Miami (FL),True,Miami (FL),True
user_3dd78b5f,Memphis,False,4.145992617121439,Memphis (TN),Memphis (TN),True,Memphis (TN),True,Memphis (TN),True
user_3e643190,Rockville,False,40.78103974460318,Rockville (MD),Rockville (MD),True,Rockville (MD),True,Rockville (MD),True
user_3f6bb7e3,Berkeley,False,24.22747292918404,Berkeley (CA),Berkeley (CA),True,Berkeley (CA),True,Berkeley (CA),True
user_3fc8c5e6,Ocean City,False,182.03427570443898,Ocean City (MD),Ocean City (MD),True,Ocean City (MD),True,Ocean City (MD),True
user_3fcd67d1,San Diego,False,200.90876608348202,San Diego (CA),San Diego (TX),False,San Diego (CA),True,San Diego (CA),True
user_409cfb8b,West Hollywood,False,48.43369110130296,West Hollywood (CA),West Hollywood (FL),False,West Hollywood (CA),True,West Hollywood (FL),False
user_4119a52d,Savannah,False,298.37464332836316,Savannah (GA),Savannah (GA),True,Savannah (GA),True,Savannah (GA),True
user_4195e0ac,Denver,True,2362.5898425647288,Denver (CO),Denver (PA),False,Denver (PA),False,Denver (CO),True
user_42a63a6e,Columbus,False,12.637019196078272,Columbus (OH),Columbus (NC),False,Columbus (OH),True,Columbus (MT),False
user_431086bc,Miami,False,32.72714555878384,Miami (FL),Miami (AZ),False,Miami (FL),True,Miami (FL),True
user_43a9815a,Brooklyn,False,4.097145298005638,Brooklyn (NY),Brooklyn (NY),True,Brooklyn (NY),True,Brooklyn (NY),True
user_43fca10f,Oregon,True,417.98233152356147,Oregon (MO),Oregon (MO),True,Oregon (IL),False,Oregon (IL),False
user_44b7e7f8,Brooklyn,False,125.97772557146926,Brooklyn (NY),Brooklyn (NY),True,Brooklyn (NY),True,Brooklyn (NY),True
user_454630bc,Atlanta,True,697.6622613231469,Atlanta (GA),Atlanta (GA),True,Atlanta (IL),False,Atlanta (GA),True
user_45daa5a8,Miami,True,956.9988318281,Miami (FL),Miami (FL),True,Miami (FL),True,Miami (FL),True
user_461aadba,West Hollywood,True,2700.873205713544,West Hollywood (CA),West Hollywood (FL),False,West Hollywood (FL),False,West Hollywood (FL),False
user_461f49ba,College Park,False,8.243841074317329,College Park (MD),College Park (MD),True,College Park (MD),True,College Park (GA),False
user_46ed49ff,Brooklyn,True,3931.6155969807605,Brooklyn (NY),Brooklyn (IA),False,Brooklyn (IA),False,Brooklyn (NY),True
user_484bf229,Atlanta,True,471.21940897382,Atlanta (GA),Atlanta (GA),True,Atlanta (GA),True,Atlanta (GA),True
user_494f0774,Houston,False,24.985527994759053,Houston (TX),Houston (TX),True,Houston (TX),True,Houston (TX),True
user_499d86fb,Brooklyn,False,12.099361416960607,Brooklyn (NY),Brooklyn (NY),True,Brooklyn (NY),True,Brooklyn (NY),True
user_49ca2625,Atlanta,False,50.3446424543446,Atlanta (GA),Atlanta (GA),True,Atlanta (GA),True,Atlanta (GA),True
user_49e82ac6,Savannah,True,360.4480130493697,Savannah (GA),Savannah (GA),True,Savannah (GA),True,Savannah (GA),True
user_4b04a2ef,Hampton,False,243.70259701074602,Hampton (VA),Hampton (SC),False,Hampton (VA),True,Hampton (VA),True
user_4b102b56,New Haven,True,1078.218617030095,New Haven (CT),New Haven (CT),True,New Haven (WV),False,New Haven (CT),True
user_4be1a40b,Winthrop,True,305.53887943116393,Winthrop (MA),Winthrop (MA),True,Winthrop (MA),True,Winthrop (MA),True
user_4be8c844,Miami,False,1.5081267563926763,Miami (FL),Miami (TX),False,Miami (FL),True,Miami (FL),True
user_4becb9db,Westlake,True,526.7116871192344,Westlake (OH),Westlake (OH),True,Westlake (OH),True,Westlake (OH),True
user_4c30d4e5,long beach,False,156.7653751076155,Long Beach (CA),Long Beach (CA),True,Long Beach (CA),True,Long Beach (CA),True
user_4cf4c193,Houston,True,2286.4656705630523,Houston (TX),Houston (PA),False,Houston (PA),False,Houston (TX),True
user_4e1ba69a,Brooklyn,False,27.634517004901166,Brooklyn (NY),Brooklyn (NY),True,Brooklyn (NY),True,Brooklyn (NY),True
user_4e4a39dd,Bristol,True,506.2416145566552,Bristol (TN),Bristol (TN),True,Bristol (PA),False,Bristol (PA),False
user_4f6e69b0,Richmond,True,734.8701574947979,Richmond (KY),Richmond (VA),False,Richmond (VA),False,Richmond (VA),False
user_50d6277a,Chesapeake,False,107.24064271479399,Chesapeake (VA),Chesapeake (VA),True,Chesapeake (VA),True,Chesapeake (VA),True
user_50f69b22,Garden City,False,7.934009715874818,Garden City (NY),Garden City (NY),True,Garden City (NY),True,Garden City (NY),True
user_519f5087,Miami,True,972.4400284085434,Miami (FL),Miami (FL),True,Miami (FL),True,Miami (FL),True
user_524a859c,Miami,True,1547.8986427743744,Miami (FL),Miami (FL),True,Miami (FL),True,Miami (FL),True
user_529047f3,Cleveland,True,368.59776125189967,Cleveland (OH),Cleveland (OH),True,Cleveland (OH),True,Cleveland (FL),False
user_52eed52f,Stratford,False,0.505364497098877,Stratford (CT),Stratford (CT),True,Stratford (CT),True,Stratford (NJ),False
user_531dc01f,Linden,False,66.72344393697186,Linden (NJ),Linden (NJ),True,Linden (NJ),True,Linden (NJ),True
user_534496d1,Boston,True,624.793963614817,Boston (MA),Boston (NY),False,Boston (NY),False,Boston (MA),True
user_536537ce,Miami,True,1756.565609562791,Miami (FL),Miami (OK),False,Miami (OK),False,Miami (FL),True
user_5396dc89,Denton,False,3.3825405641794943,Denton (TX),Denton (TX),True,Denton (TX),True,Denton (TX),True
user_539f3253,Miami,False,20.2415104928024,Miami (FL),Miami (FL),True,Miami (FL),True,Miami (FL),True
user_53a003cc,MIAMI,True,1513.7525104357917,Miami (FL),Miami (FL),True,Miami (FL),True,Miami (FL),True
user_5499067a,Harlem,False,13.598057989212572,Harlem (NY),Harlem (NY),True,Harlem (NY),True,Harlem (NY),True
user_552757d6,Harlem,False,1.8085994131461751,Harlem (NY),Harlem (NY),True,Harlem (NY),True,Harlem (NY),True
user_5617f673,Brooklyn,False,7.571598397144255,Brooklyn (NY),Brooklyn (NY),True,Brooklyn (NY),True,Brooklyn (NY),True
user_58b089db,Houston,False,107.81286690958713,Houston (TX),Houston (TX),True,Houston (TX),True,Houston (TX),True
user_58f8ca48,Miami,True,913.3444561384896,Miami (FL),Miami (AZ),False,Miami (FL),True,Miami (FL),True
user_59197f81,Syracuse,True,322.80808977898397,Syracuse (NY),Syracuse (NY),True,Syracuse (NY),True,Syracuse (NY),True
user_5926de1a,Miami,True,653.6344631363497,Miami (FL),Miami (FL),True,Miami (FL),True,Miami (FL),True
user_593690ee,Atlanta,False,8.365704668399175,Atlanta (GA),Atlanta (MI),False,Atlanta (GA),True,Atlanta (GA),True
user_59e62d83,Birmingham,False,237.96825590163536,Birmingham (AL),Birmingham (AL),True,Birmingham (AL),True,Birmingham (AL),True
user_5b3b11bc,Atlanta,False,19.083592224162715,Atlanta (GA),Atlanta (TX),False,Atlanta (GA),True,Atlanta (GA),True
user_5c9c8a59,Brooklyn,False,42.057095858687155,Brooklyn (NY),Brooklyn (IN),False,Brooklyn (NY),True,Brooklyn (NY),True
user_5cd3bb41,Eureka,False,113.42934389856968,Eureka (NV),Eureka (KS),False,Eureka (NV),True,Eureka (NV),True
user_5da5dbb7,Boston,False,3.9965076575139165,Boston (MA),Boston (MA),True,Boston (MA),True,Boston (MA),True
user_5db327a9,Toledo,False,16.101906434480906,Toledo (OH),Toledo (OH),True,Toledo (OH),True,Toledo (OH),True
user_60488d33,Houston,True,635.5108803003433,Houston (TX),Houston (TX),True,Houston (MO),False,Houston (TX),True
user_609ea64b,Boston,True,465.13650872068376,Boston (NY),Boston (MA),False,Boston (MA),False,Boston (MA),False
user_610bb3b7,Oceanside,False,55.910661341095576,Oceanside (CA),Oceanside (CA),True,Oceanside (CA),True,Oceanside (CA),True
user_6197f95d,Trenton,False,47.69674864685587,Trenton (NJ),Trenton (NJ),True,Trenton (NJ),True,Trenton (NJ),True
user_61e666bf,Glendale,False,19.460387081028077,Glendale (AZ),Glendale (CA),False,Glendale (AZ),True,Glendale (CA),False
user_61f4648b,Pontiac,False,12.665406369249274,Pontiac (MI),Pontiac (IL),False,Pontiac (MI),True,Pontiac (MI),True
user_6207f37a,Fresno,False,86.05940072001106,Fresno (CA),Fresno (CA),True,Fresno (CA),True,Fresno (CA),True
user_631e1ca3,Miami,True,1722.678445057687,Miami (FL),Miami (OK),False,Miami (OK),False,Miami (FL),True
user_6338c9c7,Newark,True,1600.3565191553282,Newark (NJ),Newark (DE),False,Newark (AR),False,Newark (NJ),True
user_63e4b7b4,Carbondale,True,475.8433043193819,Carbondale (IL),Carbondale (IL),True,Carbondale (IL),True,Carbondale (IL),True
user_640c4266,Pittsburg,False,5.616584440256926,Pittsburg (CA),Pittsburg (KS),False,Pittsburg (CA),True,Pittsburg (KS),False
user_6480aefd,Clearwater,False,28.206431493540727,Clearwater (FL),Clearwater (KS),False,Clearwater (FL),True,Clearwater (FL),True
user_65b3ccec,Fairfield,False,82.16304387789032,Fairfield (CA),Fairfield (CA),True,Fairfield (CA),True,Fairfield (NJ),False
user_671bc6e3,Cleveland,False,13.13300321564927,Cleveland (OH),Cleveland (OH),True,Cleveland (OH),True,Cleveland (FL),False
user_675cb851,Richmond,True,464.67785047656884,Richmond (VA),Richmond (MA),False,Richmond (MA),False,Richmond (VA),True
user_67bdac9c,Brooklyn,False,95.68516089265694,Brooklyn (NY),Brooklyn (NY),True,Brooklyn (NY),True,Brooklyn (NY),True
user_67fb4232,Charlotte,True,468.959480443111,Charlotte (NC),Charlotte (NC),True,Charlotte (NC),True,Charlotte (NC),True
user_68422c47,Baltimore,False,2.5329589031048436,Baltimore (MD),Baltimore (MD),True,Baltimore (MD),True,Baltimore (MD),True
user_68819a5d,Wheaton,False,11.615273065255378,Wheaton (MD),Wheaton (MD),True,Wheaton (MD),True,Wheaton (MD),True
user_6a257eab,oakland,False,10.62010061654555,Oakland (CA),Oakland (CA),True,Oakland (CA),True,Oakland (CA),True
user_6aebb404,Baltimore,False,13.176902972443527,Baltimore (MD),Baltimore (MD),True,Baltimore (MD),True,Baltimore (MD),True
user_6b295971,Eudora,False,244.82881938476905,Eudora (AR),Eudora (AR),True,Eudora (AR),True,Eudora (AR),True
user_6ba3cb98,Anderson,False,41.365471934303805,Anderson (SC),Anderson (SC),True,Anderson (SC),True,Anderson (SC),True
user_6ba8b97d,BROOKLYN,False,164.7896181428078,Brooklyn (NY),Brooklyn (NY),True,Brooklyn (NY),True,Brooklyn (NY),True
user_6c7124f8,Irvington,False,1.948475428508463,Irvington (NJ),Irvington (NJ),True,Irvington (NJ),True,Irvington (NY),False
user_6cb629bd,Brooklyn,False,3.291266872713171,Brooklyn (NY),Brooklyn (NY),True,Brooklyn (NY),True,Brooklyn (NY),True
user_6cba6c4e,Cleveland,False,190.82283369207457,Cleveland (OH),Cleveland (OH),True,Cleveland (OH),True,Cleveland (FL),False
user_6ccd47dd,Portland,False,20.707281181578647,Portland (OR),Portland (OR),True,Portland (OR),True,Portland (OR),True
user_6e024bbc,College Park,True,1860.713660095445,College Park (MD),College Park (MD),True,College Park (GA),False,College Park (GA),False
user_6fb277f2,Buffalo,False,0.6737513837818413,Buffalo (NY),Buffalo (WY),False,Buffalo (NY),True,Buffalo (NY),True
user_6fd22a16,Reno,True,453.2654217957637,Reno (NV),Reno (OH),False,Reno (NV),True,Reno (OH),False
user_6ff90889,Boston,True,618.0997707482974,Boston (MA),Boston (NY),False,Boston (NY),False,Boston (MA),True
user_700e0469,Miami,False,28.940601251609248,Miami (FL),Miami (FL),True,Miami (FL),True,Miami (FL),True
user_7031d6a0,Monterey,False,249.55687755520637,Monterey (CA),Monterey (CA),True,Monterey (CA),True,Monterey (CA),True
user_70b34feb,Miami,True,1771.8913900493046,Miami (FL),Miami (FL),True,Miami (FL),True,Miami (FL),True
user_7243fe41,Alexandria,False,1.106641900306008,Alexandria (VA),Alexandria (AL),False,Alexandria (VA),True,Alexandria (LA),False
user_72c7237f,Camden,False,2.5405108670271868,Camden (NJ),Camden (NJ),True,Camden (NJ),True,Camden (NJ),True
user_7364ad52,South Beach,True,1128.5575536472081,South Beach (FL),South Beach (FL),True,South Beach (FL),True,South Beach (NY),False
user_738c2300,Oswego,False,0.12083446120004351,Oswego (NY),Oswego (NY),True,Oswego (NY),True,Oswego (NY),True
user_76613831,Brooklyn,False,2.767209056230988,Brooklyn (NY),Brooklyn (NY),True,Brooklyn (NY),True,Brooklyn (NY),True
user_77117e21,Tyler,False,7.833489850967409,Tyler (TX),Tyler (TX),True,Tyler (TX),True,Tyler (TX),True
user_781415e0,Macon,False,135.9976423431262,Macon (GA),Macon (GA),True,Macon (GA),True,Macon (GA),True
user_78ae28e2,Carson,False,8.742534605563455,Carson (CA),Carson (CA),True,Carson (CA),True,Carson (CA),True
